6644,9.54,9.57,-0.03,-0.01,0,1,0,1,0
6681,11.2,9.61,1.59,0.15,0,1,0,1,0
6718,15.32,9.79,5.54,0.69,0,1,0,1,0
6755,16.79,10,6.8,1.3,0,1,0,2,0
6792,17.99,10.24,7.75,1.95,0,1,0,2,0
6829,19.22,10.5,8.71,2.62,0,1,0,2,0
6866,18.24,10.74,7.51,3.11,0,1,0,2,0
6903,15.63,10.88,4.74,3.28,0,1,0,2,0
6940,10.83,10.88,-0.05,2.94,0,1,0,2,0
6977,9.41,10.84,-1.42,2.51,0,1,0,2,0
7014,6.04,10.69,-4.65,1.79,0,1,0,2,0
7051,5.58,10.54,-4.97,1.11,0,1,0,2,0
7088,6.19,10.41,-4.22,0.58,0,1,0,2,0
7125,4.02,10.22,-6.2,-0.1,0,1,0,2,0
7162,3.95,10.03,-6.08,-0.69,0,1,0,2,0
7199,4.7,9.87,-5.17,-1.14,1,1,0,0,0
7236,5.07,9.73,-4.66,-1.49,1,1,0,0,0
7273,5.48,9.6,-4.12,-1.76,1,1,0,0,0
7310,6.18,9.5,-3.32,-1.91,1,1,0,0,0
7347,5.9,9.39,-3.49,-2.07,1,1,0,0,0
7384,4.76,9.25,-4.49,-2.31,1,1,0,0,0
7421,3.76,9.09,-5.32,-2.61,1,1,0,0,0
7458,8.4,9.06,-0.66,-2.42,1,1,0,0,0
7495,8.17,9.04,-0.87,-2.26,1,1,0,0,0
7532,7.06,8.98,-1.92,-2.23,1,1,0,0,0
7569,11.29,9.05,2.24,-1.78,1,1,0,0,0
7606,9.05,9.05,0,-1.6,1,1,0,0,0
7643,10.2,9.08,1.12,-1.33,1,1,0,0,0
7680,8.47,9.06,-0.6,-1.26,1,1,0,0,0
7717,11.44,9.14,2.31,-0.9,1,1,0,0,0
7754,13.42,9.26,4.16,-0.4,1,1,0,1,0
7791,11.6,9.33,2.26,-0.13,1,1,0,1,0
7828,15.83,9.53,6.3,0.51,1,1,0,1,0
7865,14.91,9.69,5.22,0.98,1,1,0,1,0
7902,11.7,9.75,1.94,1.08,1,1,0,2,0
7939,10.42,9.77,0.65,1.04,1,1,0,2,0
7976,9.98,9.78,0.21,0.95,1,1,0,2,0
8013,9.65,9.77,-0.12,0.85,1,1,0,2,0
8050,11.01,9.81,1.2,0.88,1,1,0,2,0
8087,11.83,9.87,1.96,0.99,1,1,0,2,0
8124,10.79,9.9,0.89,0.98,1,1,0,2,0
8161,10.46,9.91,0.54,0.94,1,1,0,2,0
8198,10.25,9.92,0.32,0.87,1,1,0,2,0
8235,10.52,9.94,0.58,0.84,1,1,0,2,0
8272,10.51,9.96,0.55,0.82,1,1,0,2,0
8309,11.06,9.99,1.07,0.84,1,1,0,2,0
8346,12.63,10.07,2.56,1.01,1,1,0,2,0
8383,15.71,10.24,5.47,1.46,1,1,0,2,0
8420,16.95,10.44,6.51,1.96,1,1,0,2,0
8457,17.73,10.66,7.07,2.47,1,1,0,2,0
8494,16.52,10.84,5.69,2.8,1,1,0,2,0
8531,16.23,11,5.23,3.04,1,1,0,2,0
8568,14.73,11.11,3.62,3.1,1,1,0,2,0
8605,13.07,11.17,1.9,2.98,1,1,0,2,0
8642,11.18,11.17,0.01,2.68,1,1,0,2,0
8679,10.26,11.14,-0.89,2.32,1,1,0,2,0
8716,6.73,11.01,-4.28,1.66,1,1,0,2,0
8753,5.49,10.84,-5.36,0.96,1,1,0,2,0
8790,4.36,10.65,-6.29,0.24,1,1,0,2,0
8827,3.03,10.42,-7.4,-0.53,1,1,0,2,0
8864,3.91,10.23,-6.32,-1.11,2,1,0,0,0
8901,4.49,10.05,-5.56,-1.55,2,1,0,0,0
8938,6.85,9.96,-3.11,-1.71,2,1,0,0,0
8975,6.21,9.85,-3.63,-1.9,2,1,0,0,0
9012,5.53,9.72,-4.19,-2.13,2,1,0,0,0
9049,5.23,9.58,-4.35,-2.35,2,1,0,0,0
9086,4.22,9.42,-5.2,-2.64,2,1,0,0,0
9123,8.59,9.4,-0.8,-2.45,2,1,0,0,0
9160,8.25,9.36,-1.11,-2.32,2,1,0,0,0
9197,10.49,9.4,1.09,-1.98,2,1,0,0,0
9234,12.41,9.49,2.93,-1.49,2,1,0,0,0
9271,5.93,9.38,-3.45,-1.68,2,1,0,0,0
9308,10.72,9.42,1.3,-1.38,2,1,0,0,0
9345,10.8,9.46,1.33,-1.11,2,1,0,0,0
9382,7.81,9.41,-1.6,-1.16,2,1,0,0,0
9419,11.53,9.47,2.06,-0.84,2,1,0,0,0
9456,10.01,9.49,0.52,-0.7,2,1,0,0,0
9493,13.02,9.6,3.43,-0.29,2,1,0,1,0
9530,14.95,9.76,5.2,0.26,2,1,0,1,0
9567,12.41,9.84,2.57,0.49,2,1,0,1,0
9604,11.85,9.9,1.95,0.64,2,1,0,1,0
9641,11.04,9.93,1.1,0.68,2,1,0,1,0
9678,10.83,9.96,0.87,0.7,2,1,0,1,0
9715,10.92,9.99,0.93,0.72,2,1,0,1,0
9752,10.9,10.01,0.89,0.74,2,1,0,1,0
9789,10.85,10.04,0.81,0.75,2,1,0,1,0
9826,10.36,10.05,0.32,0.7,2,1,0,1,0
9863,10.66,10.07,0.59,0.69,2,1,0,1,0
9900,10.51,10.08,0.43,0.67,2,1,0,1,0
9937,9.96,10.08,-0.12,0.59,2,1,0,1,0
9974,10.29,10.08,0.2,0.55,2,1,0,1,0
10011,10.84,10.11,0.73,0.57,2,1,0,1,0
10048,11.78,10.16,1.63,0.67,2,1,0,1,0
10085,14.94,10.3,4.64,1.07,2,1,0,2,0
10122,17.61,10.52,7.09,1.67,2,1,0,2,0
10159,17.66,10.73,6.93,2.2,2,1,0,2,0
10196,17.76,10.94,6.82,2.66,2,1,0,2,0
10233,16.65,11.12,5.53,2.95,2,1,0,2,0
10270,15.52,11.25,4.27,3.08,2,1,0,2,0
10307,13.43,11.31,2.12,2.98,2,1,0,2,0
10344,12.1,11.34,0.76,2.76,2,1,0,2,0
10381,10.05,11.3,-1.25,2.36,2,1,0,2,0
10418,7.18,11.17,-3.99,1.72,2,1,0,2,0
10455,5.79,11.01,-5.22,1.03,2,1,0,2,0
10492,6.15,10.87,-4.72,0.46,2,1,0,2,0
10529,4.08,10.66,-6.58,-0.25,2,1,0,2,0
10566,4.1,10.47,-6.37,-0.86,2,1,0,2,0
10603,3.98,10.27,-6.29,-1.4,3,1,0,0,0
10640,5.91,10.14,-4.23,-1.69,3,1,0,0,0
10677,6.82,10.04,-3.22,-1.84,3,1,0,0,0
10714,6.62,9.94,-3.32,-1.99,3,1,0,0,0
10751,6.52,9.84,-3.32,-2.12,3,1,0,0,0
10788,5.53,9.71,-4.17,-2.33,3,1,0,0,0
10825,4.57,9.55,-4.98,-2.59,3,1,0,0,0
10862,5.59,9.43,-3.85,-2.72,3,1,0,0,0
10899,8.23,9.4,-1.17,-2.56,3,1,0,0,0
10936,9.6,9.4,0.2,-2.29,3,1,0,0,0
10973,9.12,9.4,-0.28,-2.09,3,1,0,0,0
11010,10,9.41,0.58,-1.82,3,1,0,0,0
11047,10.29,9.44,0.85,-1.55,3,1,0,0,0
11084,9.54,9.44,0.1,-1.39,3,1,0,0,0
11121,10.58,9.48,1.11,-1.14,3,1,0,0,0
11158,14.05,9.61,4.44,-0.58,3,1,0,0,0
11195,10.82,9.65,1.17,-0.41,3,1,0,0,0
11232,11.58,9.71,1.87,-0.18,3,1,0,1,0
11269,12.04,9.78,2.26,0.07,3,1,0,1,0
11306,12.64,9.86,2.78,0.34,3,1,0,1,0
11343,14.19,9.99,4.2,0.72,3,1,0,1,0
11380,12.56,10.07,2.49,0.9,3,1,0,1,0
11417,10.52,10.08,0.44,0.85,3,1,0,1,0
11454,9.47,10.07,-0.6,0.71,3,1,0,1,0
11491,10.28,10.07,0.21,0.66,3,1,0,1,0
11528,10.8,10.09,0.7,0.66,3,1,0,1,0
11565,10.98,10.12,0.86,0.68,3,1,0,1,0
11602,10.97,10.15,0.83,0.7,3,1,0,1,0
11639,10.12,10.15,-0.03,0.62,3,1,0,1,0
11676,10.11,10.14,-0.04,0.56,3,1,0,1,0
11713,10.15,10.14,0,0.5,3,1,0,1,0
11750,10.25,10.15,0.1,0.46,3,1,0,1,0
11787,10.48,10.16,0.32,0.45,3,1,0,1,0
11824,11.02,10.18,0.83,0.49,3,1,0,1,0
11861,12.51,10.25,2.26,0.66,3,1,0,1,0
11898,16.88,10.45,6.43,1.24,3,1,0,2,0
11935,17.64,10.67,6.97,1.81,3,1,0,2,0
11972,16.28,10.84,5.44,2.18,3,1,0,2,0
12009,16.42,11,5.42,2.5,3,1,0,2,0
12046,16.11,11.16,4.95,2.75,3,1,0,2,0
12083,14.1,11.25,2.86,2.76,3,1,0,2,0
12120,11.8,11.26,0.54,2.54,3,1,0,2,0
12157,11.66,11.27,0.39,2.32,3,1,0,2,0
